Date;ACCOR;CREDIT AGRICOLE ;AEROPORTS DE PARIS ;AIR FRANCE - KLM;L'AIR LIQUIDE;Airbus ;ARKEMA ;ALD ;ALSTOM ;ALTAREA SC;DASSAULT AVIATION;AMUNDI;ANTIN INFRASTRUCTURE PARTNERS;ALTEN ;ATOS ;SOCIETE BIC;BIOMERIEUX ;DANONE;BNP PARIBAS ;BOLLORE ;BUREAU VERITAS ;CARREFOUR;Capgemini ;CARMILA;CGG ;CASINO, GUICHARD-PERRACHON;COFACE;COVIVIO ;AXA;DERICHEBOURG ;JCDECAUX ;VINCI;SARTORIUS STEDIM BIOTECH;DASSAULT SYSTEMES ;EDENRED;ELECTRICITE DE FRANCE ;ELIOR GROUP;ELIS;BOUYGUES;ENGIE;Euronext ;FAURECIA;ERAMET ;EUROFINS SCIENTIFIC ;EUTELSAT COMMUNICATIONS;LA FRANCAISE DES JEUX ;EIFFAGE ;FNAC DARTY;VALEO;GETLINK;GECINA ;SOCIETE GENERALE ;GAZTRANSPORT ET TECHNIGAZ ;THALES;ICADE;IPSEN ;IPSOS ;INTERPARFUMS ;KERING ;KORIAN;KLEPIERRE;LEGRAND;LVMH MOET HENNESSY LOUIS VUITTON;MCPHY ENERGY;MERCIALYS;WENDEL;COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN ;METROPOLE TELEVISION ;ArcelorMittal;NEOEN;NEXANS ;IMERYS;NEXITY ;L'OREAL;ORANGE ;ORPEA;OVH GROUPE ;COMPAGNIE PLASTIC OMNIUM ;PUBLICIS GROUPE ;REMY COINTREAU ;EURAZEO;PERNOD RICARD;RENAULT ;RUBIS;REXEL ;SOLUTIONS 30 ;SAFRAN ;SANOFI ;SCOR ;SES;SES-IMAGOTAG;COMPAGNIE DE SAINT-GOBAIN ;SEB;SOMFY;SOITEC ;SOPRA STERIA GROUP ;SPIE;Stellantis;STMicroelectronics ;SCHNEIDER ELECTRIC;SODEXO;Technip Energies;TELEPERFORMANCE ;TELEVISION FRANCAISE 1;TRIGANO ;TotalEnergies ;VEOLIA ENVIRONNEMENT ;VIRBAC;VIVENDI ;VALLOUREC;VALNEVA ;VERALLIA;WORLDLINE ;SOLVAY;SBF 120
8/30/2022;23.8;9.22;134.85;1.45;127.6;100.62;85.98;11.2;20.97;130.2;136.6;50.95;26.52;121.6;9.9;57.2;96.68;52.17;46.39;4.72;25.1;16.46;175.1;15.76;0.94;13.16;10;55.4;23.55;5.72;14.05;92;368.1;38.62;50.66;11.95;3.08;12.82;29.55;12.12;74.18;14.62;87.7;69.3;8.78;32.29;87.62;33.88;19.19;18.8;89.75;22.07;130.3;121.55;43.64;95.75;45.85;47.1;515.5;13.1;20.64;73.54;661.8;12.91;7.93;79.55;24.41;12.16;23.79;41;92.5;28.7;22.9;342.6;10.16;22.45;12.99;18.72;49.15;187.1;60.25;185.65;28.17;23.57;16.05;2.91;103.16;82.6;16.21;7;98.7;41.28;73.8;113;144;136.6;22;13.62;35.28;122.6;75.74;12.55;286.1;6.33;88.3;52.43;22.33;368;9.04;10.32;9.29;23.54;42.46;81.68;4800.61
8/31/2022;23.87;9.19;136.85;1.46;125.2;97.89;84.38;10.86;20.56;130.6;137;50.7;26.78;123.1;10.12;56.7;91.26;52.51;46.49;4.78;24.77;16.64;173;15.88;0.95;12.92;10;55.8;23.53;5.64;13.83;92.25;365.7;38.58;50.5;11.94;3.2;12.77;29.3;11.87;73.8;14.39;84.85;69.1;9.02;32.37;87.86;33.6;19.14;18.79;88.95;22.08;127;120.15;43.96;95.55;45.35;46.75;503;12.73;20.5;72.28;647.5;12.64;7.86;78.5;24.31;12.32;23.76;41.2;91.1;28.9;22.36;343.25;10.1;21.74;12.74;18.54;48.75;185.3;59.65;183.55;28.61;23.57;16.2;2.92;101.9;82.18;16.51;7;99.5;40.35;74;110.2;141.3;138;21.76;13.34;34.75;118.78;76.44;12.48;284.3;6.33;86.55;50.69;22.28;370;9.05;10.4;9.17;22.9;42.79;80.64;4740.74
09/01/2022;23.39;9.02;132.25;1.43;123.56;94.97;83.38;11;20.25;127.2;133.6;49.58;25.9;118.6;9.98;57;89.24;52.05;45.98;4.78;24.12;16.54;170.15;15.66;0.94;12.86;9.9;54.25;23.39;5.43;13.32;91.71;361.4;37.34;50.12;11.94;3.07;12.57;29.2;11.82;72.04;13.95;79.4;66.56;9.09;31.64;86.28;32.1;18.48;18.49;87.25;22.06;125.3;117.5;43.36;94.8;45;45.6;492.2;12.37;19.75;72.08;632.8;11.92;7.73;75.3;24.09;11.96;22.27;41.09;90.1;28.06;21.12;338.2;10.14;20.85;12.08;18.14;48.09;181.3;57.35;184.4;28.39;23.59;15.79;2.78;99.47;81.16;16.67;6.85;98.5;39.52;72.35;107.2;137.9;134.1;21.5;13.13;34.24;117.92;75.54;12.29;283;6.12;84.35;50.21;21.84;364;8.79;10.3;8.32;22.54;42.6;79.2;4667.87
09/02/2022;24.1;9.3;134.2;1.48;124.92;98.96;86.14;11.3;20.86;130.6;136.1;51.75;26.88;123.1;10.64;57.3;88.76;52.26;47.48;4.8;24.69;16.56;176.35;15.94;0.96;13;10.04;55.15;23.89;5.56;13.62;93.77;369.5;38.38;50.88;11.96;3.23;12.85;29.59;12.17;74.32;14.49;80.55;67.52;9.09;32.36;88.04;32.36;19.29;18.36;89.85;23.09;126.4;120.2;44.12;97;45.45;46.1;496.1;12.67;20.15;73.6;644.6;11.59;7.84;77.9;24.48;12.18;23.23;39.82;92.55;28.34;21.72;344.8;10.18;21.42;12.33;18.48;49.48;183.1;58.95;189.45;29.37;24.04;16.24;2.94;102.36;81.44;17.26;6.81;100;40.98;72.9;109.6;141;138.5;22.12;13.47;35.6;120.9;77.96;12.52;290.6;6.19;85.75;51.56;22.2;361.5;8.92;10.42;8.32;23.46;43.66;82.4;4769.77
09/05/2022;23.65;9.05;133.6;1.45;120.64;96.86;82.32;11;19.86;130.4;137.2;50.55;26.16;121.6;10.65;57.25;89.86;51.24;46.46;4.76;24.42;16.36;174.75;15.82;0.97;12.46;9.89;54.6;23.57;5.45;13.32;92.95;367.2;38.62;50.76;12;3.16;12.56;29.29;12.23;72.5;13.19;79.65;66.4;8.96;32.07;87.16;31.3;17.7;18.36;90.55;22.54;128.5;123;44.32;97.1;45.55;46.1;494.25;12.58;20.05;72.5;635;11.44;7.88;76.45;23.61;12.06;22.49;40.06;91.55;28.3;21.82;341.65;10.13;21.2;12.24;17.68;48.73;177.5;58.6;184.85;27.76;23.76;15.88;2.88;100.76;80.76;17.01;6.78;104;39.34;71.1;106.6;137.6;138.7;21.64;12.82;34.73;118.4;77.68;12.56;286.8;6.16;82.15;53.18;21.93;355.5;8.85;10.6;7.96;22.92;42.58;79.04;4711.79
09/06/2022;23.65;9.12;133.3;1.46;121.66;97.09;82.56;10.98;20.31;131.2;136.5;51.05;27.04;123.1;10.48;57.15;90.78;50.88;46.56;4.8;24.62;16.4;174.85;16;0.91;12.7;9.9;54.55;23.78;5.35;13.2;93.27;371.3;38.83;50.98;11.99;3.16;12.43;29.59;12.13;71.78;13.56;79.15;66.36;9.03;32.28;87.1;31;17.98;18.01;90.85;22.66;125.4;123;44.8;99.25;45.7;45.45;499.5;12.62;20.16;73.66;638.1;11.1;8.01;76.8;23.9;12.07;22.72;40.14;91.75;28.44;21.9;343.65;10.19;21.07;12.2;17.65;49.74;175.7;59;185.65;28.34;23.45;16.03;2.87;101.14;80.55;17.05;6.68;105.4;39.98;70.55;107;135.9;139.5;21.52;13;34.92;118.58;77.9;12.41;287.8;6.19;82.5;51.71;21.83;353;8.8;10.01;8.14;23.06;43.89;79.76;4719.93
09/07/2022;23.2;9.09;134.4;1.49;123.3;95.97;83.62;10.86;20.54;131;134;51.2;27.16;123.7;10.37;57;90.72;50.7;46.52;4.78;24.52;16.14;174.3;15.76;0.87;12.84;9.96;54.5;23.72;5.35;13.19;93.51;370;38.74;50.64;11.98;3.19;12.45;29.71;12.72;70.66;14.14;78.25;66.74;9.01;32.49;87.96;30.8;18.7;17.93;90.6;22.48;120.2;121.4;44.64;99.5;46.05;45.4;511.7;12.43;20.28;74;641.4;11.04;8.08;77.1;24.04;12.05;22.65;39.3;94.1;28.56;21.74;342;10.1;20.65;12.41;17.75;50;177.2;57.9;185.2;28.96;23.33;16.23;2.85;102.64;80.61;17.22;6.67;108.6;40.39;70.6;107.4;135.65;138.4;21.84;13.13;35.67;120.48;79.24;11.89;287.9;6.21;83.05;49.8;21.98;346;8.75;9.57;8.32;23.8;43.48;81.5;4718.66
09/08/2022;23.25;9.21;132.65;1.47;122.44;96.28;83.92;10.84;20.39;131.2;133.7;51.35;27.7;125.6;8.8;56.35;91.62;50.53;47.44;4.73;24.65;16.24;175.55;15.7;0.87;12.82;9.85;54.05;24.38;5.32;13.12;93.46;378.7;38.84;50.72;12;3.27;12.4;29.35;12.76;70.74;13.54;79.3;68.98;8.97;32.37;87.64;31.5;18.47;17.28;91.05;23.07;121.2;118.7;44.1;100.9;46.65;46.2;515.4;12.29;20.07;74.02;643.5;10.85;7.86;77.8;23.99;12.25;22.65;40.96;95.45;28.52;21.4;341.6;10.06;20.51;12.3;17.8;50.58;179.4;58.4;187.3;28.9;23.18;16.73;2.79;102.62;80.56;17.54;6.54;108;40.75;69.05;103;140.95;139.6;21.94;13.12;36.15;121.6;80.86;12.22;291.7;6.29;84.25;49.2;22.27;347.5;8.54;9.91;8.48;24.1;44.64;81.14;4733.29
09/09/2022;23.97;9.43;133.9;1.49;122.84;96;85.94;11.04;21.21;134;132.5;51.85;28.02;127.7;9.29;55.85;92.06;51.08;48.68;4.79;25.03;16.52;179.4;13.9;0.92;12.76;10.3;54.75;24.89;5.46;13.4;94.3;385;39.28;51.06;11.99;3.36;12.69;29.74;12.78;70.38;14.52;83.85;69;9.17;32.9;89.18;31.84;19.1;17.72;92.1;23.74;122.3;116.5;44.96;100.6;47.35;47;522.2;12.6;20.42;74.96;652.3;10.87;7.94;78.75;24.31;13;22.94;40.97;97.05;29.26;22.2;345.3;10.1;20.96;12.51;17.71;51.56;181.7;58.9;188.75;29.38;24.9;17.1;2.96;103.8;81.2;17.57;6.71;108.4;41.49;70.15;103.2;146.3;141.4;22.68;13.29;36.94;126.06;81.28;12.56;296.2;6.39;85.5;49.84;22.69;353.5;8.69;10.45;8.65;24.28;46.86;82.58;4800.99
09/12/2022;24.73;9.72;135.05;1.53;126.16;99.69;88.24;11.32;21.98;134.2;132.5;52.8;29.06;129.2;9.83;56.65;91.72;51.93;50.56;4.9;25.65;16.88;182.8;14.4;0.97;13.04;10.4;56.2;25.52;5.63;13.64;96.33;385.9;39.45;50.94;11.98;3.31;12.88;30.51;12.89;71.04;15.19;85.5;70.12;9.31;33.13;92.24;32.24;19.44;17.96;93.7;24.32;122.1;119;45.86;101.6;47.35;46.55;530.1;12.19;20.94;76.52;658.9;10.54;8.09;80.8;24.82;13.23;23.69;41.83;99.6;30.06;22.86;352.4;10.2;16.45;12.63;18.19;53.1;183.8;59.9;190.95;30.64;25.1;17.8;3.09;105.92;82.43;18.2;6.87;106;42.59;73.2;105.6;149.75;145.5;23.06;13.73;36.91;129.6;81.56;13.02;296.8;6.55;89.4;50.6;23.16;356.5;8.9;11.42;8.64;24.86;46.67;85.38;4892.75
9/13/2022;24.32;9.7;134.25;1.47;124.72;97.5;85.86;11;21;131.4;132.6;51.4;28.2;126.1;9.11;57;89.2;51.52;50.29;4.83;25.08;16.92;178.15;14.24;0.94;12.26;10.32;54;25.43;5.58;13.15;95.36;373.9;37.75;50.34;11.98;3.26;12.68;30.46;13.26;69.82;14.53;84.65;67.86;9.21;32.46;91.44;31.64;18.95;17.79;89.9;24.24;121.5;119.45;44.42;102.9;46.8;45.3;523.1;11.7;20.48;74.56;650.9;9.96;7.91;78.75;24.18;13.1;22.88;42.16;96.55;29.94;22.48;348.2;10.23;15.22;12.49;17.61;53.14;180.8;59.1;188.9;29.7;24.78;17.48;2.91;104.02;81.48;17.82;6.51;101.2;41.77;72.8;102.8;140.45;145;22.96;13.56;35.69;126.58;81.58;12.56;290.2;6.42;88.15;50.02;23.11;341;8.79;11.16;8.37;24.58;45.33;84.06;4821.53
9/14/2022;24.53;9.68;132.7;1.43;123.96;95.48;83.38;10.9;20.45;131.4;129.4;50;27.08;124.3;9.2;56.45;88.98;50.51;50.25;4.76;24.73;16.66;178.3;14.04;0.92;11.73;10.13;53.45;25.17;5.4;12.78;94.77;374.4;37.96;51.06;11.99;3.18;12.59;30.17;13.08;69.78;14.64;84.9;66.88;9.05;32.37;90.92;31.18;19.18;17.75;88.25;24.23;122.9;117.05;43.62;102.1;45.6;45.8;519.1;11.47;20.29;72.18;654.2;9.44;7.78;77.05;24.05;12.87;21.92;41.79;96.7;29.88;22.58;344.8;10.14;14.25;12.27;17.4;51.96;179.7;57.4;189.25;30.61;24.51;17.11;2.9;102.98;80.69;17.4;6.42;102.4;40.81;71;100.6;141.1;144.7;22.92;13.67;35.87;125.84;82.14;13.3;289.2;6.32;85.15;51.26;22.5;336;8.51;10.73;8.4;24.26;45.67;82.02;4801.37
9/15/2022;25.03;9.65;133.65;1.43;122.3;94.9;80.78;10.94;20.41;131;128.5;49.98;26.8;122.4;8.78;55.7;88.04;50.1;50.36;4.78;24.5;16.3;171.2;14.12;0.91;11.67;10.36;53.25;25.38;5.32;12.93;94.86;367;36.41;51.16;11.92;3.26;11.95;30.37;12.94;69.34;14.43;84.15;67.56;9.11;32.39;90.96;30.94;19.01;17.9;88.3;24.51;120.7;115.45;43.3;101.7;46.2;45.4;504.2;11.65;20.27;71.08;641.4;9.11;7.97;76.25;24.2;13.11;22;41.59;96.55;30.24;22.72;342.75;10.15;14.41;12.51;17.46;52.84;173.1;57.2;187.1;31.45;24.17;17.04;2.82;101.68;81.6;17.25;6.46;100.8;40.82;69.35;100;138;144.3;22.92;13.7;35.76;124.68;82.62;13.17;288.8;6.46;85.65;50.03;22.25;325.5;8.51;10.03;8.38;24;44.92;81.06;4753.90
9/16/2022;24.66;9.38;130.4;1.36;121.8;91.74;78.46;10.92;19.51;133.4;129.3;48.84;25.16;118.5;8.25;56.6;87.3;49.51;49.33;4.78;24.41;16.41;166.25;14.52;0.88;11.84;10.26;54.55;25.2;5.26;12.9;91.7;335.3;35.89;50.48;11.9;3.17;11.63;28.76;12.84;68.88;14.91;84.85;66.24;9.18;31.78;88.26;30.9;18.75;17.68;90.55;24;116.7;113.7;44.38;98.95;45.3;44.9;494.15;11.62;20.44;69.38;639.5;8.74;8.33;76.75;24.37;13.13;22.2;40.91;94.55;30;22.9;339.05;10.07;14.25;12.41;16.94;51.7;175.1;57.1;187.5;31.99;23.36;16.56;2.73;98.53;81.86;16.87;6.66;98.2;40.33;68.6;100.2;134.1;140;22.7;13.39;35.32;120.92;81.1;13.02;290.1;6.43;85.6;49.78;21.62;292;8.52;9.43;8.11;23.46;42.91;80.2;4690.62
9/19/2022;24.54;9.41;130.25;1.38;121.28;93.44;80.46;10.8;19.25;132.4;129.9;48.96;23.5;120.9;8.67;57.2;86.1;49.65;49.36;4.75;24.55;16.31;168.05;14.38;0.86;11.85;10.31;53.8;25.05;5.35;12.97;91.89;335;36.35;49.95;11.92;3.16;12.07;28.57;12.88;69.02;14.91;85.7;64.58;9.14;31.36;88.94;31.04;18.64;17.83;89.75;23.95;117.2;114.75;43.94;99.4;45.5;44.5;493.15;11.41;19.57;69.28;641;8.68;8.21;78;24.32;12.68;22.25;40;94.75;30.82;23.16;333.05;10.04;14.25;12.21;17.27;50.86;176;57.65;188.85;31.58;23.06;16.67;2.7;99.12;80.34;16.55;6.68;97.2;40.54;67.5;101.4;134.05;141.5;22.88;13.52;35.8;118.5;81.8;12.6;283.4;6.28;84.7;49.3;21.62;287;8.52;9.7;6.53;23.42;43.44;82.28;4679.91
9/20/2022;24.31;9.27;129.5;1.44;118.56;91.97;78.4;10.82;18.73;130.4;125.9;47.2;22.1;116.8;8.29;58.15;84.76;49.53;48.44;4.73;23.81;15.96;161.8;13.8;0.81;11.56;10.17;51.4;24.94;5.21;12.81;90.4;322.4;35.65;48.21;11.92;3.16;11.71;27.98;12.6;65.24;14.16;83.9;62.46;8.98;31.76;87.02;30.82;18.5;17.12;86.05;23.45;115.1;113.15;42.2;96.95;45.1;44.5;495.4;11.29;18.71;67.42;634;8.21;7.91;76.85;24.2;12.7;21.68;39.41;93.2;29.72;21.8;334.05;9.8;13.81;11.63;17;50.32;175;55.2;184.65;31.2;23.13;16.37;2.62;96.52;79.77;16.06;6.18;96;39.62;64.65;99.5;133.85;136.9;22.2;13.19;35.71;116.06;80.32;12.17;268.5;6.38;83.7;48.87;20.97;275;8.46;9.55;6.72;23.46;43.5;80.4;4610.60
9/21/2022;23.29;9.19;126.4;1.41;121.86;93.37;77.8;10.9;18.87;130.2;130;48.16;21.98;118.6;8.24;57.65;86.48;49.36;47.97;4.74;24.24;15.59;163.55;14.08;0.82;11.09;10.39;52.75;24.93;5.09;12.93;89.7;330.7;36.52;47.16;11.9;2.91;11.54;27.92;12.82;65.92;14.1;83.3;62.84;8.99;31.41;87.3;30.66;18.23;17.21;86.95;23.14;118.7;117.65;42.44;96.4;45.35;45;501.5;11.47;19.01;68.96;643.6;8.34;8.11;78;24.49;12.55;21.86;40.1;95.1;29.9;22.42;337.3;9.75;13.8;11.53;16.62;50.7;175.7;55.95;187.05;30.15;23.3;16.81;2.62;97.35;79.09;16.3;6.02;94.7;39.95;64.55;98.4;134.7;137.8;22.44;13.32;36.86;118.22;79.68;11.99;276.1;6.34;82.2;48.93;21.6;271;8.38;10.16;6.38;23.62;45.11;81.08;4647.20
9/22/2022;21.69;9.16;123.9;1.35;118.34;92.34;77.06;10.76;17.88;129.8;129.6;46.44;20.72;114.5;7.75;57.95;82.4;50;48.22;4.7;23.45;15.58;157.9;13.6;0.8;10.67;10.32;49.52;24.64;4.7;12.51;87.65;309.6;34.86;46.23;11.92;2.68;11.15;27.72;12.69;63.76;13.75;80.9;60.82;8.82;30.31;86.44;29.54;17.9;16.74;83.15;23.51;118.8;116;40.22;94.05;45;43.4;495.5;11.22;18.33;67.22;624.9;8.21;7.81;75.1;24.11;13.35;21.78;38.64;91.2;29.42;22.44;328.2;9.84;13.2;11;15.94;49.62;170.1;54.5;185.9;29.84;23.39;16.36;2.45;95.7;78.85;16.1;5.96;90.5;38.55;63.05;94.3;127;133.1;22.26;13;34.66;115.26;78.14;12.07;262;6.44;78.45;48.92;21.37;267;8.39;10.17;5.98;23.02;43.04;80.78;4555.74
9/23/2022;20.96;8.96;121.65;1.28;118.12;91.98;74.9;10.36;17.53;128.2;126.2;44.64;19.77;112.5;7.28;59.5;82.42;49.5;46.91;4.65;22.58;14.81;154.95;13.16;0.75;9.96;10.02;48.1;24.03;4.47;12.17;84.26;314.1;35.01;45.6;11.9;2.7;10.8;27.2;12.5;63.5;12.17;77.25;60.62;8.94;29.83;81.78;28.44;16.07;16.12;81.25;22.59;111.7;109.65;38.66;93.5;45.1;42.2;477.2;11.08;17.63;65.94;603.2;7.65;7.61;73.55;23.07;14.43;21.03;35.47;89.6;29.32;21.1;325.8;9.71;13.03;11.22;15.21;48.82;168.5;54.1;183.4;27.74;22.59;15.94;2.35;92.55;78.81;15.61;5.74;88.2;37.3;62.35;92;124.9;130;21.54;12.48;33.77;114.4;77.02;11.19;260;6.29;74.7;46.51;20.71;262;8.28;9.63;5.68;22.84;41.57;79.7;4450.34
9/26/2022;21.29;8.86;121.65;1.31;116.88;91.48;74.12;10.28;17.55;122.2;125.5;44;20.04;112;7.49;60.15;82.66;48.61;46.21;4.6;22.79;14.63;155.1;13;0.72;10.1;9.91;47.64;23.52;4.36;12.29;83.53;317.5;35.07;45.98;11.89;2.02;10.64;26.85;12.07;63.78;12.46;78.4;60.16;8.48;29.9;81.18;28;16.25;16.07;78.45;22.11;108.7;112.2;37.4;93;44.85;42.4;473.05;11.25;17.36;66.06;606.8;7.77;7.4;73.2;23.13;13.8;20.95;34.41;90.65;29.5;22.22;328.8;9.57;12.94;11.15;15.54;48.99;171.5;53.4;183.85;28.04;22.24;15.85;2.38;92.89;77.44;15.32;5.58;88.5;37.49;63.25;94.4;125.95;128.6;21.56;12.73;34.1;114.18;76.8;11.18;256.9;6.12;77.55;47.03;20.03;262.5;8.15;9.68;5.74;22.56;42.14;78.44;4439.49
9/27/2022;21.15;8.7;122;1.33;116.62;89.8;73.18;10.22;17.5;120.6;119.8;43.44;20.22;109.9;7.73;63.5;81.88;48.44;45.11;4.62;22.63;14.83;155.95;12.76;0.74;10.21;9.91;45.9;23.3;4.28;11.96;84.41;311;34.85;46.41;11.89;2;10.61;26.81;12;64.56;12.63;80.4;58.72;8.4;30.32;81.68;28.5;16.57;16.05;76.25;21.95;111;110.75;36.1;92.85;45.05;42.3;458.4;11.11;17.39;65.66;604.2;8.25;7.18;72.9;23.54;13.04;21.23;34.21;91.65;29.5;22.18;325.75;9.51;13.07;11.79;15.4;48.59;171.3;53;184.4;28.76;22.1;15.85;2.35;91.71;77.45;15;5.66;90.3;37.19;63.65;94.6;126.5;127.8;21.24;12.84;34.53;113.12;77.62;11.39;257.6;6.05;78.8;47.85;19.42;262.5;8.2;10.04;5.7;22.42;42.85;78.86;4428.86
9/28/2022;21.58;8.44;122.15;1.32;118.42;89.29;74.3;10.16;17.46;123.8;116.9;43.36;20.16;112;7.82;62.8;80.22;48.47;43.35;4.64;22.9;14.84;162;13.06;0.74;10.36;9.85;47.94;22.88;4.19;11.99;84.23;312.2;35.11;46.72;11.91;2.06;10.4;26.89;12.06;65.14;12.75;80.3;60;7.88;30.76;82.14;28.62;16.72;15.82;78.9;21;109.5;110.5;37.7;92.2;45.35;42.85;462.7;11.13;17.64;66.82;613.2;9.04;7.31;73.3;23.4;12.96;20.35;34.09;91.5;30.68;19.05;325.15;9.5;13.36;10.72;15.25;48.6;171.1;53.7;184.35;29.45;22.17;15.88;2.35;92.51;78.71;14.7;5.49;94.7;37.19;65.25;94.6;126.25;128.8;20.8;12.82;33.62;115.86;77.92;11.62;257;5.93;89.1;47.16;19.6;267;8.2;10.11;5.78;22.66;41.4;80.38;4438.13
9/29/2022;21.44;8.19;121.25;1.28;115.7;88.09;71.9;9.78;16.21;122.8;117;41.14;20.1;110;8.65;63.5;79.66;48.18;42.54;4.63;22.5;14.02;159.65;13.1;0.71;9.75;9.82;47.44;22.35;4.02;11.58;82.61;308.2;34.24;46.9;11.91;1.89;10.35;26.53;11.87;64.36;10.87;80.1;58.98;7.49;30.13;80.9;27.38;15.25;15.8;77;20.13;111;113.55;36.68;93.55;44.95;42.25;455.05;9.96;17.34;64.96;608;9.17;7.33;71.65;22.45;12.45;20.14;33.98;87.05;30.16;19.78;323.35;9.3;10.5;9.92;13.23;47.21;167.5;52.65;184.35;27.37;21.81;15.14;1.92;93.01;77.84;14.49;5.37;92.1;35.6;64.1;91.3;119.9;126.2;21.06;12.22;31.79;114.16;76.6;11.47;249.6;5.8;87.35;47.31;19.17;266.5;7.77;9.79;5.1;22.28;39.23;78;4367.41
9/30/2022;21.61;8.36;119;1.3;117.56;88.89;75.08;9.46;16.75;127.6;117;42.96;21.38;113.7;8.16;64.9;81.4;48.57;43.61;4.72;22.98;14.22;165.5;13.76;0.72;9.59;9.84;49.52;22.48;4.12;12.07;83.17;317.1;35.74;47.36;11.89;1.89;10.39;26.85;11.84;65.1;11.23;81.4;61.12;7.92;30.47;82.52;28.4;15.63;15.91;80.45;20.42;113.3;113;38.2;94.9;45.9;43;458.55;10.49;17.9;66.66;610.4;9.49;7.76;73.85;23.16;12.39;20.67;34.34;91.9;31.06;20.88;330.25;9.25;11.24;10.23;13.52;48.9;170.9;53.85;188.85;27.97;21.39;15.48;2.12;94.01;78.4;14.87;5.62;95.9;37.05;64.7;95.1;118.65;130.5;21.58;12.28;32.25;116.94;77.16;11.62;260.9;5.9;90.6;48.28;19.71;267;7.97;9.91;5.22;23.12;40.68;79.64;4435.09
10/03/2022;21.6;8.46;119.85;1.24;117.8;89.21;77.04;10;16.9;127.6;119.4;43.54;21.36;113.1;8.56;63.8;82.54;47.71;43.88;4.75;23.32;14.4;164.85;13.8;0.75;9.03;9.87;50.3;22.23;4.22;12.15;83.58;327.3;35.6;47.17;11.94;1.87;10.64;27.06;12.11;65.9;11.8;83.7;62.74;8.04;30.68;83.34;28.56;15.99;16.07;82.25;20.76;113.5;114.1;38.4;97.45;46.2;42.95;454.8;10.39;18.28;67.84;608;10.5;7.85;75.05;23.32;12.45;21.41;35.28;92.85;31.6;20.36;326.7;9.42;10.68;9.97;14;49.4;170.5;54.5;183.3;28.44;21.69;15.97;2.24;94.19;79.8;14.74;5.7;95.6;38.14;62.7;95.2;120.3;130.6;21.68;12.51;32.73;116.62;78.08;12.11;259.8;6.07;95.1;49.76;20.18;270.5;8.07;10.66;5.32;23.02;40.46;82.18;4463.39
10/04/2022;22.51;8.82;123.3;1.3;122.84;94.7;79.28;10.28;18.1;131;123.8;45.68;23;119.3;9.25;63.6;85.22;49.17;45.48;4.91;24.35;14.54;174.1;14.06;0.77;9.43;10.36;51.4;23.82;4.41;12.47;85.26;350;37.09;48.41;11.96;1.93;11.22;27.67;12.32;67.5;12.4;86.2;65.08;8.37;31.52;85.24;29.34;16.71;16.33;83.7;21.59;113.2;114.4;38.92;99.55;47.3;44.2;480.5;10.73;18.53;71.08;646.8;11.02;8;77.85;24.04;11.1;22.2;35.59;98.1;32.84;20.66;338.2;9.49;11;11.07;14.57;52;176.9;56.3;188.05;29.51;21.97;16.64;2.23;99.15;80.01;15.2;5.86;98.9;39.92;65;101;128.2;135.9;22.16;12.92;34.48;123.98;82.06;12.51;269.5;6.15;95.3;51.31;20.97;283.5;8.3;10.85;5.76;23.82;42.3;86.8;4647.29
10/05/2022;22.23;8.59;120.75;1.28;121.8;93.35;77.06;10.12;17.61;126.8;123.3;44.34;22.74;116.2;8.78;63.7;83.76;48.35;44.12;4.83;24.14;14.05;172.9;13.3;0.77;8.75;10.29;49.64;23.46;4.26;12.14;83.7;345.1;36.8;48.53;11.93;1.85;11.04;26.9;12.23;67.92;11.44;85;63.78;8.33;31.14;82.8;28.7;15.61;16.07;80.35;21.14;114.3;114.5;37.24;100.1;46.55;43.95;464.6;10.36;17.57;70.48;637.3;10.96;7.77;75.8;22.81;10.82;21.76;35.04;96.5;32.58;20.14;335.6;9.32;10.6;10.55;13.99;52.5;176.4;56;187.25;28.96;21.64;16.34;2.21;99.83;80.37;15.03;5.84;96.4;38.87;63.1;99.8;128;134.2;22.08;12.6;34.99;123.26;82.98;12.62;267.1;5.89;93;51.87;20.71;283;8.18;10.45;5.71;23.7;42.45;85.86;4601.78
10/06/2022;21.72;8.52;120.95;1.31;120.1;93.14;76.06;10.06;17.51;126.4;122.5;43.7;22.14;115.9;8.71;64.65;83.92;47.92;43.64;4.79;24.02;14.13;170.95;13.46;0.8;8.6;10.61;49.5;23.16;4.26;12.29;81.56;351.6;36.86;47.83;11.95;1.82;11.03;26.32;11.95;67.3;11.94;67.85;63;8.43;31.23;81.08;28.98;16.13;15.83;80.7;21.12;116.9;113.35;37.62;99.5;47.15;44;456;10.35;17.71;71.5;635.1;10.15;7.82;75.65;22.9;10.85;20.86;34.71;96.75;32.52;20.08;334.25;9.12;10.48;10.5;13.99;52.62;175;56.35;184.85;29.25;21.7;16.52;2.22;99.45;79.33;14.41;5.91;99.5;38.73;62.8;100.8;129;133.8;22.26;12.52;35.55;122.6;82.32;12.95;265.9;5.83;92.4;51.27;20.34;281.5;8.12;10.45;5.8;23.62;42.6;85.34;4567.80
